Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 4:00,2017,5,23,4:00,8.5,,7.3,,92,,0,,17,,5,,16.1,,100.38,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 5:00,2017,5,23,5:00,8,,7.1,,94,,0,,14,,4,,9.7,,100.33,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 6:00,2017,5,23,6:00,9.8,,8.6,,92,,0,,11,,4,,16.1,,100.33,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 7:00,2017,5,23,7:00,9.9,,8,,88,,0,,7,,8,,16.1,,100.36,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 8:00,2017,5,23,8:00,11.6,,9,,84,,0,,7,,5,,16.1,,100.32,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 9:00,2017,5,23,9:00,12.7,,9.2,,79,,0,,20,,5,,16.1,,100.3,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 10:00,2017,5,23,10:00,13.8,,9.4,,74,,0,,,M,4,,16.1,,100.28,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 11:00,2017,5,23,11:00,15.3,,10.5,,73,,0,,,M,4,,16.1,,100.23,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 12:00,2017,5,23,12:00,17.2,,11,,67,,0,,18,,9,,14.5,,100.17,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 13:00,2017,5,23,13:00,17.2,,11.8,,70,,0,,10,,8,,16.1,,100.12,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 14:00,2017,5,23,14:00,17,,11.1,,68,,0,,7,,5,,16.1,,100.06,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 15:00,2017,5,23,15:00,17.7,,11.9,,69,,0,,9,,5,,4.8,,100,,,,,,Haze
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 16:00,2017,5,23,16:00,13.6,,10.1,,79,,0,,8,,15,,16.1,,99.95,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 17:00,2017,5,23,17:00,14.2,,10.3,,77,,0,,8,,13,,16.1,,99.93,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 18:00,2017,5,23,18:00,15.8,,10.6,,71,,0,,8,,13,,16.1,,99.9,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 19:00,2017,5,23,19:00,13.4,,9.8,,79,,0,,8,,11,,16.1,,99.91,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 20:00,2017,5,23,20:00,14.4,,10.5,,77,,0,,8,,13,,16.1,,99.85,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 21:00,2017,5,23,21:00,12.5,,9.4,,81,,0,,8,,13,,16.1,,99.88,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 22:00,2017,5,23,22:00,12.3,,9.5,,83,,0,,8,,18,,16.1,,99.88,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/23 23:00,2017,5,23,23:00,13.8,,9.9,,77,,0,,6,,15,,16.1,,99.83,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 0:00,2017,5,24,0:00,13.6,,9.5,,76,,0,,7,,17,,16.1,,99.8,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 1:00,2017,5,24,1:00,14.7,,9.6,,71,,0,,6,,17,,16.1,,99.72,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 2:00,2017,5,24,2:00,14,,9.5,,74,,0,,8,,13,,16.1,,99.74,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 3:00,2017,5,24,3:00,14.6,,9,,69,,0,,6,,15,,16.1,,99.71,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 4:00,2017,5,24,4:00,14.9,,9.3,,69,,0,,6,,18,,16.1,,99.65,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 5:00,2017,5,24,5:00,14.6,,9.5,,71,,0,,6,,17,,16.1,,99.64,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 6:00,2017,5,24,6:00,15.4,,9.6,,68,,0,,6,,22,,16.1,,99.66,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 7:00,2017,5,24,7:00,16.3,,9.7,,65,,0,,5,,24,,16.1,,99.63,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 8:00,2017,5,24,8:00,16.4,,10.1,,66,,0,,7,,22,,16.1,,99.63,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 9:00,2017,5,24,9:00,14.8,,10.1,,73,,0,,8,,26,,16.1,,99.67,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 10:00,2017,5,24,10:00,14,,10.1,,77,,0,,7,,21,,16.1,,99.68,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 11:00,2017,5,24,11:00,17.5,,10.7,,64,,0,,7,,24,,16.1,,99.59,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 12:00,2017,5,24,12:00,16.6,,10.7,,68,,0,,7,,28,,16.1,,99.55,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 13:00,2017,5,24,13:00,17.3,,10,,62,,0,,7,,26,,16.1,,99.51,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 14:00,2017,5,24,14:00,17.4,,10.3,,63,,0,,6,,28,,16.1,,99.46,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 15:00,2017,5,24,15:00,17.3,,9.8,,61,,0,,7,,30,,16.1,,99.47,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 16:00,2017,5,24,16:00,16.7,,8.8,,59,,0,,7,,32,,16.1,,99.45,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 17:00,2017,5,24,17:00,17.6,,8.6,,55,,0,,6,,34,,16.1,,99.42,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 18:00,2017,5,24,18:00,17.6,,9.6,,59,,0,,6,,32,,16.1,,99.37,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 19:00,2017,5,24,19:00,17.3,,9.6,,60,,0,,6,,37,,16.1,,99.36,,,,,,Rain
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 20:00,2017,5,24,20:00,13.8,,9.3,,74,,0,,7,,28,,16.1,,99.4,,,,,,Rain
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 21:00,2017,5,24,21:00,12.3,,8.4,,77,,0,,7,,30,,16.1,,99.43,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 22:00,2017,5,24,22:00,12.5,,9.3,,81,,0,,6,,24,,16.1,,99.43,,,,,,Rain
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/24 23:00,2017,5,24,23:00,13,,9.3,,78,,0,,6,,28,,16.1,,99.41,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 0:00,2017,5,25,0:00,12.5,,9.2,,80,,0.2,,7,,28,,16.1,,99.39,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 1:00,2017,5,25,1:00,12.2,,9.4,,83,,0,,8,,21,,16.1,,99.38,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 2:00,2017,5,25,2:00,12.1,,11.1,,94,,4,,7,,13,,6.4,,99.39,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 3:00,2017,5,25,3:00,13.5,,12.4,,93,,2,,6,,22,,3.2,,99.35,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 4:00,2017,5,25,4:00,12.8,,12,,95,,3.8,,6,,35,,2.4,,99.35,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 5:00,2017,5,25,5:00,12.1,,11.5,,96,,2.8,,7,,37,,4,,99.32,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 6:00,2017,5,25,6:00,11.4,,10.8,,96,,3.2,,6,,39,,2,,99.32,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 7:00,2017,5,25,7:00,11.4,,11,,97,,3.2,,6,,41,,1.2,,99.31,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 8:00,2017,5,25,8:00,11,,10.6,,97,,4.2,,6,,41,,2,,99.29,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 9:00,2017,5,25,9:00,11.2,,10.8,,97,,3.5,,6,,39,,2,,99.27,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 10:00,2017,5,25,10:00,11.2,,10.7,,97,,3.5,,6,,45,,2,,99.2,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 11:00,2017,5,25,11:00,10.8,,10.4,,97,,7.5,,6,,41,,1.6,,99.17,,,,,,"Moderate Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 12:00,2017,5,25,12:00,10.3,,9.9,,97,,11,,6,,41,,1.6,,99.19,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 13:00,2017,5,25,13:00,10,,9.6,,97,,5.5,,6,,39,,2,,99.12,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 14:00,2017,5,25,14:00,9.9,,9.5,,97,,0.2,,7,,35,,4.8,,99.08,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 15:00,2017,5,25,15:00,9.9,,9.5,,98,,0,,7,,35,,4,,99.04,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 16:00,2017,5,25,16:00,10.1,,9.8,,98,,0,,6,,35,,1.6,,99.01,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 17:00,2017,5,25,17:00,10.1,,9.8,,98,,0.2,,6,,32,,2.4,,99,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 18:00,2017,5,25,18:00,10.5,,10.2,,98,,0,,7,,30,,4.8,,99,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 19:00,2017,5,25,19:00,10.7,,10.4,,98,,0,,7,,32,,2.4,,99.02,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 20:00,2017,5,25,20:00,11.2,,10.9,,98,,0,,7,,32,,11.3,,99.11,,,,,,Rain
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 21:00,2017,5,25,21:00,11.2,,10.9,,98,,1,,7,,28,,3.2,,99.12,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 22:00,2017,5,25,22:00,10.3,,10,,98,,0,,8,,17,,8.1,,99.13,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/25 23:00,2017,5,25,23:00,10.3,,10,,98,,0,,6,,18,,1.6,,99.16,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 0:00,2017,5,26,0:00,10.7,,10.6,,99,,0,,7,,17,,2,,99.18,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 1:00,2017,5,26,1:00,10.9,,10.8,,99,,0,,6,,15,,4.8,,99.2,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 2:00,2017,5,26,2:00,11.4,,11.1,,98,,0.2,,8,,8,,4.8,,99.22,,,,,,"Rain,Fog"
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 3:00,2017,5,26,3:00,11.5,,11.2,,98,,0,,7,,8,,1.6,,99.26,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 4:00,2017,5,26,4:00,11.3,,11,,98,,0.2,,8,,4,,2.4,,99.32,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 5:00,2017,5,26,5:00,11.1,,10.8,,98,,0,,25,,5,,2.8,,99.34,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 6:00,2017,5,26,6:00,12.9,,12.8,,99,,0,,33,,8,,9.7,,99.41,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 7:00,2017,5,26,7:00,14.3,,12.7,,90,,0,,32,,8,,16.1,,99.51,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 8:00,2017,5,26,8:00,15.7,,12.9,,83,,0,,31,,8,,16.1,,99.58,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 9:00,2017,5,26,9:00,15.9,,12.3,,79,,0,,29,,21,,16.1,,99.62,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 10:00,2017,5,26,10:00,16.6,,12.2,,75,,0,,33,,9,,16.1,,99.67,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 11:00,2017,5,26,11:00,17.4,,11.9,,70,,0,,31,,11,,16.1,,99.68,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 12:00,2017,5,26,12:00,13.2,,10.6,,84,,0,,21,,18,,16.1,,99.71,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 13:00,2017,5,26,13:00,12.4,,10.9,,90,,0,,25,,5,,16.1,,99.78,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 14:00,2017,5,26,14:00,13.8,,11.9,,88,,0,,26,,13,,16.1,,99.81,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 15:00,2017,5,26,15:00,17.3,,12.7,,74,,0,,26,,15,,16.1,,99.82,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 16:00,2017,5,26,16:00,17,,12.5,,75,,0,,25,,17,,16.1,,99.85,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 17:00,2017,5,26,17:00,17.3,,12.5,,73,,0,,27,,22,,16.1,,99.92,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 18:00,2017,5,26,18:00,14.8,,12.3,,85,,0,,25,,13,,16.1,,100,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 19:00,2017,5,26,19:00,13.3,,12.1,,92,,0,,27,,9,,16.1,,100.07,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 20:00,2017,5,26,20:00,16.8,,12.8,,77,,0,,27,,11,,16.1,,100.09,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 21:00,2017,5,26,21:00,16.4,,12.6,,78,,0,,30,,17,,16.1,,100.15,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 22:00,2017,5,26,22:00,12.4,,11.3,,93,,0,,24,,13,,16.1,,100.22,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/26 23:00,2017,5,26,23:00,12.9,,11.8,,93,,0,,26,,8,,16.1,,100.21,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 0:00,2017,5,27,0:00,13.1,,11.8,,92,,0,,24,,8,,16.1,,100.2,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 1:00,2017,5,27,1:00,12.1,,11.3,,95,,0,,25,,4,,16.1,,100.23,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 2:00,2017,5,27,2:00,11.9,,11.1,,95,,0,,,M,4,,16.1,,100.26,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 3:00,2017,5,27,3:00,12.8,,11.9,,94,,0,,23,,4,,16.1,,100.23,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 4:00,2017,5,27,4:00,11.7,,10.9,,95,,0,,23,,8,,16.1,,100.25,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 5:00,2017,5,27,5:00,12.7,,12.2,,97,,0,,25,,4,,14.5,,100.25,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 6:00,2017,5,27,6:00,12.8,,12,,95,,0,,22,,8,,16.1,,100.31,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 7:00,2017,5,27,7:00,13.8,,12.9,,94,,0,,24,,5,,16.1,,100.32,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 8:00,2017,5,27,8:00,16.4,,12.4,,77,,0,,33,,8,,16.1,,100.33,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 9:00,2017,5,27,9:00,16.1,,12.6,,79,,0,,17,,9,,16.1,,100.34,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 10:00,2017,5,27,10:00,15.6,,12.5,,82,,0,,17,,13,,16.1,,100.34,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 11:00,2017,5,27,11:00,15.7,,12.6,,82,,0,,18,,9,,16.1,,100.39,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 12:00,2017,5,27,12:00,14,,12,,88,,0,,8,,13,,16.1,,100.43,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 13:00,2017,5,27,13:00,13.9,,12.3,,90,,0,,9,,11,,16.1,,100.39,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 14:00,2017,5,27,14:00,13.4,,12.1,,92,,0,,6,,11,,16.1,,100.36,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 15:00,2017,5,27,15:00,14.7,,12.8,,88,,0,,9,,11,,16.1,,100.36,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 16:00,2017,5,27,16:00,14.7,,12.6,,87,,0,,8,,13,,16.1,,100.34,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 17:00,2017,5,27,17:00,13.1,,11.7,,91,,0,,8,,13,,16.1,,100.37,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 18:00,2017,5,27,18:00,12.8,,11.9,,94,,0,,8,,9,,16.1,,100.38,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 19:00,2017,5,27,19:00,12.8,,12,,95,,0,,9,,13,,16.1,,100.37,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 20:00,2017,5,27,20:00,12.1,,11.5,,96,,0,,8,,13,,16.1,,100.35,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 21:00,2017,5,27,21:00,12.8,,12.1,,96,,0,,9,,11,,16.1,,100.35,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 22:00,2017,5,27,22:00,11.9,,11.1,,95,,0,,9,,8,,16.1,,100.36,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/27 23:00,2017,5,27,23:00,11.2,,10.8,,97,,0,,24,,4,,12.9,,100.41,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 0:00,2017,5,28,0:00,11.5,,11.2,,98,,0,,29,,4,,16.1,,100.3,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 1:00,2017,5,28,1:00,11.8,,11.3,,97,,0,,9,,4,,16.1,,100.3,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 2:00,2017,5,28,2:00,12.3,,11.8,,97,,0,,8,,8,,16.1,,100.29,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 3:00,2017,5,28,3:00,12.7,,11.9,,95,,0,,8,,9,,16.1,,100.26,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 4:00,2017,5,28,4:00,12.6,,11.8,,95,,0,,,,0,,16.1,,100.24,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 5:00,2017,5,28,5:00,12.3,,11.5,,95,,0,,17,,5,,16.1,,100.28,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 6:00,2017,5,28,6:00,11.4,,11.1,,98,,0,,7,,15,,0.4,,100.23,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 7:00,2017,5,28,7:00,11.9,,11.6,,98,,0,,7,,13,,0.6,,100.21,,,,,,Fog
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 8:00,2017,5,28,8:00,14.4,,13.4,,94,,0,,8,,11,,16.1,,100.21,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 9:00,2017,5,28,9:00,15,,12.9,,87,,0,,7,,17,,16.1,,100.11,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 10:00,2017,5,28,10:00,16,,12,,77,,0,,10,,17,,16.1,,100.15,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 11:00,2017,5,28,11:00,14.6,,13.1,,90,,0,,8,,22,,16.1,,100.18,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 12:00,2017,5,28,12:00,15,,12.7,,86,,0,,8,,22,,16.1,,100.09,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 13:00,2017,5,28,13:00,15.4,,13.2,,87,,0,,7,,26,,16.1,,100.03,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 14:00,2017,5,28,14:00,15.7,,13.1,,84,,0,,7,,26,,16.1,,99.99,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 15:00,2017,5,28,15:00,16.5,,13.1,,80,,0,,7,,28,,16.1,,99.9,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 16:00,2017,5,28,16:00,16.7,,12.9,,78,,0,,7,,28,,16.1,,99.83,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 17:00,2017,5,28,17:00,17,,12.7,,75,,0,,7,,22,,16.1,,99.79,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 18:00,2017,5,28,18:00,16.2,,12.6,,79,,0,,7,,26,,16.1,,99.76,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 19:00,2017,5,28,19:00,15.6,,12.6,,82,,0,,7,,26,,16.1,,99.73,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 20:00,2017,5,28,20:00,16.4,,13,,80,,0,,8,,21,,16.1,,99.67,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 21:00,2017,5,28,21:00,16.8,,13.4,,80,,0,,8,,21,,16.1,,99.63,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 22:00,2017,5,28,22:00,16,,12.6,,80,,0,,8,,18,,16.1,,99.61,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/28 23:00,2017,5,28,23:00,14,,11.7,,86,,0,,9,,9,,16.1,,99.56,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/29 0:00,2017,5,29,0:00,14.3,,12.3,,88,,0,,5,,8,,16.1,,99.5,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/29 1:00,2017,5,29,1:00,13.3,,11.9,,91,,0,,9,,9,,16.1,,99.57,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/29 2:00,2017,5,29,2:00,13.8,,12.2,,90,,0,,,M,4,,16.1,,99.57,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/29 3:00,2017,5,29,3:00,14.1,,12.5,,90,,0,,29,,5,,16.1,,99.61,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/29 4:00,2017,5,29,4:00,14.5,,13.1,,91,,0,,26,,5,,16.1,,99.59,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/29 5:00,2017,5,29,5:00,13.5,,12.9,,96,,0,,25,,8,,12.9,,99.62,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/29 6:00,2017,5,29,6:00,13.4,,12.8,,96,,0,,25,,9,,11.3,,99.72,,,,,,Rain
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/29 7:00,2017,5,29,7:00,12.7,,12.2,,97,,0.2,,27,,8,,11.3,,99.76,,,,,,Rain
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/29 8:00,2017,5,29,8:00,13.5,,12.9,,96,,0,,25,,9,,12.9,,99.78,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/29 9:00,2017,5,29,9:00,14.1,,13.3,,95,,0,,19,,15,,16.1,,99.79,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/29 10:00,2017,5,29,10:00,14.4,,13.3,,93,,0,,22,,13,,16.1,,99.83,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/29 11:00,2017,5,29,11:00,17.1,,14.7,,85,,0,,18,,21,,16.1,,99.86,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/29 12:00,2017,5,29,12:00,15.9,,13.9,,88,,0.5,,19,,13,,11.3,,99.88,,,,,,Rain
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/29 13:00,2017,5,29,13:00,17.5,,13.7,,78,,0,,17,,22,,16.1,,99.89,,,,,,NA
-79.4,43.63,TORONTO CITY CENTRE,6158359,2017/5/29 14:00,2017,5,29,14:00,18.9,,12,,64,,0,,19,,11,,16.1,,99.92,,,,,,NA
